|id|texto|fecha
92|1519819122087022594|Vamos a ajustar los subsidios a las familias más pobres con base en el aumento de la inflación (Ingreso Solidario, Familias en Acción, Jóvenes en Acción, Colombia Mayor, devolución IVA). Llevaremos el apoyo de Colombia Mayor a $500 mil para todos los adultos mayores sin pensión.|2022-04-28 23:21:30+00:00
93|1519819120715444226|Tenemos un panorama alarmante: 4 de cada 10 hogares están en la pobreza y 1 de cada 3 familias solo come dos comidas diarias. El precio de los alimentos no para de subir y a las personas sus ingresos ya no les alcanza.|2022-04-28 23:21:29+00:00
94|1519819116307222530|Colombia tiene hambre, así no es posible la paz y es imposible aprender o reconciliarnos. La correcta alimentación es el derecho básico para una vida plena y para la igualdad. @JERobledo nos cuenta cómo llevaremos a que Colombia sea un país sin hambre. #LoProgramáticoEsPolítico https://t.co/RyWsl3uuYW|2022-04-28 23:21:28+00:00
95|1519815579787358208|Se cayó WhatsApp pero nunca esta campaña 💪. Únanse a nuestro canal de Telegram 👉 https://t.co/mo0K8G6wo8 🏃🏃‍♀️ https://t.co/CTzEO0tjwn|2022-04-28 23:07:25+00:00
96|1519785148392390658|.@ingrodolfohdez https://t.co/k7HT3hIbNH|2022-04-28 21:06:30+00:00
97|1519770380692504581|Tenemos el mejor equipo y estamos listos para gobernar. Gracias a los más de 300 académicos, escritores, artistas, columnistas y líderes de opinión que nos acompañan y apoyan. #ColombiaCambiará https://t.co/yAjUXmdT5p|2022-04-28 20:07:49+00:00
98|1519740965208080384|Nuestra reforma tributaria planea recaudar 33 billones de pesos. No vamos a tocar a la clase media, son los más ricos quienes deben pagar más. Al mismo tiempo combatiremos con lupa la elusión y evasión de impuestos. @Portafolioco https://t.co/q8tjMzvztM|2022-04-28 18:10:56+00:00
99|1519737247121256450|Desde hace mucho tiempo prometen invertir el 1% del PIB para ciencia, tecnología e innovación. Nosotros lo haremos. Vamos a crear cinco centros de investigación y desarrollo para poner el conocimiento en función de la economía. @Portafolioco https://t.co/sKWdmRaZ4m|2022-04-28 17:56:09+00:00
100|1519735187189518338|"Estamos en vivo en @Portafolioco para hablar de nuestra propuesta para la economía de los hogares en Colombia.

Pueden conectarse en vivo aquí: https://t.co/IBdf6GIfUY https://t.co/dhdrdZkI3p"|2022-04-28 17:47:58+00:00
101|1519717698678280195|¡Estamos listos para darle la vuelta al Caribe! Desde mañana hasta el lunes estaré con @LuisGMurillo y mis compañeras y compañeros de la @CoaliEsperanza para llevarle nuestra propuesta de cambio a esta región de oportunidades. https://t.co/0zdrt7S0GT|2022-04-28 16:38:29+00:00
102|1519716031215906817|@DavidMoraNar @JERobledo @CarlosAmayaR @juanmanuelgalan @CoaliEsperanza @dignidad_col @BaseDignidad @NatalieGamboaD @Cristian_oro93 @PilarQuevedoi ¡Gracias David! El celular es lo de menos. Lo importante son las ganas de querer cambiar a Colombia. Un abrazo.|2022-04-28 16:31:51+00:00
103|1519712793251000323|"Hace unos días presentamos una cápsula programática de nuestra serie #LoProgramáticoEsPolítico sobre cultura que invito a verla, tiene algunas de nuestras ideas para todo el sector (@JULIOC_HERRERA @yeyotronFP @juan_s_aragon @CesarionMora)
https://t.co/eGkceCt2zB"|2022-04-28 16:18:59+00:00
104|1519712791376109568|El derecho de autor es una de la base de la protección y promoción del trabajo artístico. Nos comprometemos a proteger la labor de las sociedades de gestión colectiva y a garantizar el cumplimiento de todas las obligaciones derivadas de la legislación sobre derecho de autor.|2022-04-28 16:18:59+00:00
105|1519712788914094083|En nuestro programa hemos situado el trabajo en el sector artístico y cultural como una de las mayores prioridades, para apoyar su formalización, fortalecer su financiación y para que las mujeres tengan también posibilidades equitativas.|2022-04-28 16:18:58+00:00
106|1519712786946924544|El arte y la cultura han sido centrales en la historia de nuestro proyecto político, en Medellín y en Antioquia. Desde la presidencia promoveremos el conocimiento artístico y protegeremos de manera decidida la labor de nuestros artistas y hacedores de la cultura.|2022-04-28 16:18:57+00:00
107|1519712784677847041|La cultura fue uno de los sectores más golpeados mundialmente por la pandemia. En Colombia el trabajo artístico y cultural se redujo en más del 40% por esta causa. En un país con nuestra riqueza biocultural, debemos atender esto con urgencia. Abro hilo. #YLACULTURAQUÉ 🧵 https://t.co/IixyYc81Ne|2022-04-28 16:18:57+00:00
108|1519681669439053825|Las EPS necesitan una transformación, si las quitamos hoy quedamos en un colapso. Vamos a identificar dónde están, las condiciones del servicio que prestan y las necesidades de los usuarios. Vigilaremos con lupa para que no haya más irregularidades. @NoticiasCaracol https://t.co/frLsiYmlHS|2022-04-28 14:15:18+00:00
109|1519673496040783872|3 de cada 4 personas mayores de 65 años no reciben pensión. A esas 3 personas les daremos $500.000 mensuales que saldrán de una reforma tributaria donde los más ricos tendrán que pagar más. @NoticiasCaracol https://t.co/8GeL0rQgda|2022-04-28 13:42:50+00:00
110|1519671831493550080|Es inaceptable y vergonzoso que este sea el país que les estamos dejando a las niñas y los niños. Nacer en Colombia, y más en las regiones alejadas, no puede seguir siendo un castigo. Nadie tiene por qué sufrir esta violencia y mucho menos niñas y niños inocentes. https://t.co/MGyF2GSbK7|2022-04-28 13:36:13+00:00
111|1519656627351302145|Ya estamos Al Tablero con @JuanDiegoAlvira en @NoticiasCaracol para explicarles en directo nuestras propuestas para el cambio en Colombia: https://t.co/a2csqVVgg7 https://t.co/zDOArDu2FK|2022-04-28 12:35:48+00:00
112|1519643897361747968|Egan es un ejemplo extraordinario de fortaleza física y mental. Su remontada es extraordinaria. Además de un físico privilegiado, sabe muy bien donde está parado. Y quiere a Colombia. https://t.co/FUbRqEP759|2022-04-28 11:45:13+00:00
113|1519516228490047489|¡Jóvenes de Colombia, a meterse en política! Gracias por unirse a esta campaña. Vamos a darles el lugar que merecen con oportunidades y más educación. Este es el momento de ustedes. #ElParcheDeFajardo https://t.co/MHbRAzkiQz|2022-04-28 03:17:54+00:00
114|1519488416710152193|Corrección: elevados niveles de informalidad*|2022-04-28 01:27:23+00:00
115|1519480330926841857|"Qué orgullo estar reunido esta noche con jóvenes que nos apoyan y confían en nuestra propuesta donde están en el centro de las oportunidades. 

Pueden conectarse aquí: https://t.co/erSiH0uc0K #ElParcheDeFajardo"|2022-04-28 00:55:16+00:00
116|1519460329381675009|Chao expresidentes. https://t.co/TPEj86hnd8|2022-04-27 23:35:47+00:00
